OTU	Sample	Abundance	Plant.Name	Treatment	Shoot_mass_g	Pod_mass_g	N_pods	Root_mass_g	Kingdom	Phylum	Class	Order	Family	Genus
OTU_46	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Chytridiomycota	Chytridiomycetes			Other
OTU_46	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Chytridiomycota	Chytridiomycetes			Other
OTU_46	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Chytridiomycota	Chytridiomycetes			Other
OTU_46	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Chytridiomycota	Chytridiomycetes			Other
OTU_46	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Chytridiomycota	Chytridiomycetes			Other
OTU_46	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Chytridiomycota	Chytridiomycetes			Other
OTU_48	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Chytridiomycota				Other
OTU_48	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Chytridiomycota				Other
OTU_48	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Chytridiomycota				Other
OTU_48	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Chytridiomycota				Other
OTU_48	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Chytridiomycota				Other
OTU_48	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Chytridiomycota				Other
OTU_48	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Chytridiomycota				Other
OTU_48	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Chytridiomycota				Other
OTU_48	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Chytridiomycota				Other
OTU_48	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Chytridiomycota				Other
OTU_48	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Chytridiomycota				Other
OTU_48	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Chytridiomycota				Other
OTU_48	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Chytridiomycota				Other
OTU_48	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Chytridiomycota				Other
OTU_48	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Chytridiomycota				Other
OTU_48	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Chytridiomycota				Other
OTU_48	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Chytridiomycota				Other
OTU_48	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Chytridiomycota				Other
OTU_48	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Chytridiomycota				Other
OTU_51	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_51	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Other
OTU_6	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_6	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Other
OTU_65	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_65	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_66	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_66	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Other
OTU_71	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Dothideomycetes			Other
OTU_71	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Dothideomycetes			Other
OTU_78	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_78	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_80	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_80	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Other
OTU_82	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_82	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Other
OTU_84	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_84	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Other
OTU_85	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
OTU_85	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Other
